date,year,afghanistan,albania,algeria,andorra,angola,anguilla,antarctica,argentina,armenia,aruba,australia,austria,azerbaijan,bahamas,bahrain,bangladesh,barbados,belarus,belgium,belize,benin,bhutan,bolivia,bosnia-and-herzegovina,botswana,brazil,bulgaria,burma,burundi,cabo-verde,cambodia,cameroon,canada,central-african-republic,chad,chile,china,colombia,comoros,congo,costa-rica,croatia,cuba,cyprus,denmark,djibouti,dominica,east-timor,ecuador,egypt,eritrea,estonia,ethiopia,federated-states-of-micronesia,fiji,finland,france,gabon,gambia,georgia,germany,ghana,greece,greenland,grenada,guadeloupe,guam,guatemala,guernsey,guinea,guyana,haiti,honduras,hungary,iceland,india,indonesia,iran,iraq,ireland,islas-baleares,islas-canarias,israel,italy,jamaica,japan,jersey,jordan,kazakhstan,kenya,kiribati,kuwait,kyrgyzstan,laos,latvia,lebanon,lesotho,liberia,libya,liechtenstein,lithuania,luxembourg,macau,macedonia,madagascar,malawi,malaysia,mali,malta,martinique,mauritania,mauritius,mayotte,mexico,moldova,monaco,mongolia,montenegro,montserrat,morocco,mozambique,namibia,nepal,netherlands,new-zealand,nicaragua,niger,nigeria,niue,north-korea,norway,oman,pakistan,palau,palestina,panama,paraguay,peru,philippines,poland,portugal,qatar,reunion,romania,russia,rwanda,samoa,saudi-arabia,senegal,serbia,seychelles,singapore,slovakia,slovenia,solomon-islands,somalia,south-africa,south-korea,spain,sudan,suriname,swaziland,sweden,switzerland,syria,taiwan,tajikistan,tanzania,tasmania,thailand,the-bahamas,timor,togo,tonga,tunisia,turkey,turkmenistan,uganda,ukraine,united-kingdom,united-states-of-america,uruguay,uzbekistan,venezuela,vietnam,yemen,zambia,zimbabwe
1919-12-15,1919,2.225,5.005,11.352,5.614,22.932,25.286,,20.164,-2.263,27.046,27.892,-2.632,1.672,22.319,17.589,18.178,25.257,-4.843,3.6,22.41,25.494,4.506,21.529,2.337,25.995,25.119,2.046,18.879,19.943,22.887,23.946,23.41,-20.873,23.781,20.196,12.481,-6.771,24.099,27.137,24.619,24.766,2.333,23.233,13.444,-27.745,24.773,24.953,26.888,21.026,14.054,24.208,-6.217,21.578,26.291,25.469,-11.344,8.221,24.742,24.552,-0.337,0.222,26.017,6.894,-29.312,25.588,24.934,26.376,21.018,8.592,23.857,25.43,25.302,22.45,0.024,-3.172,16.85,24.968,7.076,10.606,5.922,11.633,17.884,12.39,5.208,25.053,3.201,8.592,10.46,-9.931,23.6,,14.375,-9.314,18.202,-5.883,10.685,18.339,25.252,12.017,-3.258,-4.54,3.069,15.2,1.129,25.296,24.099,24.905,20.95,12.963,24.86,19.41,25.464,27.201,15.3,-0.97,1.838,-18.815,2.272,24.95,11.376,26.229,23.888,6.18,3.64,12.241,24.656,17.605,23.637,25.65,-7.699,-10.216,20.112,9.378,26.686,20.422,25.397,26.335,19.83,24.988,-2.114,8.32,18.687,24.647,-0.347,-23.568,19.23,26.534,16.266,24.417,0.788,26.496,25.745,-1.599,0.079,26.46,25.16,22.015,-0.288,6.316,21.737,26.058,22.035,-10.087,-0.677,8.351,16.507,-7.289,23.199,14.387,22.368,22.432,26.833,26.063,24.114,10.183,3.317,3.13,22.748,-2.973,4.733,-3.931,21.842,0.154,24.571,18.997,20.2,22.839,23.819
1920-01-15,1920,1.494,5.343,11.748,5.188,23.493,24.496,,21.453,-3.31,26.205,27.106,-0.587,1.183,21.657,15.546,18.224,24.741,-6.171,3.878,22.437,26.069,4.561,21.594,3.312,26.683,25.363,1.452,18.772,20.168,20.881,23.276,23.758,-24.882,23.948,19.705,13.691,-7.166,24.785,26.979,24.837,25.447,3.857,22.712,11.76,-33.41,24.422,24.131,27.035,21.984,13.239,23.4,-7.508,22.229,26.531,26.0,-12.128,8.213,25.346,24.1,-1.324,1.762,26.71,6.751,-35.302,25.225,24.098,26.1,20.961,7.844,24.294,24.92,24.688,22.818,1.394,-6.047,17.183,25.202,5.653,9.13,5.498,11.324,17.028,11.075,6.425,24.722,1.875,7.844,9.16,-11.064,24.302,26.231,13.108,-10.173,18.283,-6.85,9.024,19.589,25.737,12.134,-1.106,-5.571,3.405,14.344,1.362,24.95,23.632,24.786,20.767,12.9,24.059,18.94,25.827,26.751,14.34,-2.17,2.874,-20.309,2.875,24.108,11.319,26.232,24.641,6.293,4.423,13.223,24.969,17.567,23.915,26.479,-9.905,-8.347,19.09,9.195,26.837,20.551,26.124,26.353,20.621,24.495,-1.859,8.561,16.43,25.318,-0.704,-22.847,19.361,26.678,14.9,23.974,1.558,26.249,25.759,-0.707,1.826,27.182,25.409,23.34,-2.518,6.668,20.678,25.27,23.225,-7.94,0.861,6.764,15.052,-8.285,22.961,14.061,21.974,21.78,26.928,26.792,25.128,10.685,1.3,2.445,23.301,-4.177,4.65,-4.558,23.793,-0.738,24.562,18.505,19.925,23.148,24.314
1920-02-15,1920,0.41,4.201,14.568,6.564,22.991,24.843,,19.945,-8.361,26.073,27.285,-0.358,-4.135,21.288,14.45,19.632,24.846,-4.425,5.358,23.057,28.135,4.821,21.834,2.305,25.186,25.341,-0.722,19.887,20.483,20.912,25.938,24.253,-17.632,24.849,21.012,13.171,-7.66,25.26,26.724,24.912,25.75,3.761,22.375,8.494,-33.793,25.936,24.26,26.287,22.447,13.191,24.083,-2.553,23.303,26.014,26.299,-6.606,9.152,25.396,24.853,-6.375,2.829,28.733,5.014,-35.526,25.46,24.454,25.453,21.722,8.223,26.164,25.115,24.718,23.657,1.246,-5.431,18.992,25.093,3.69,6.856,6.733,11.965,16.315,9.308,6.494,24.372,0.189,8.223,7.956,-16.512,25.036,25.538,11.169,-14.005,19.767,-2.379,6.535,18.12,26.927,13.478,-1.107,-1.85,4.564,14.191,0.471,24.481,23.247,25.472,23.243,12.274,24.219,20.787,25.222,26.485,16.762,-4.083,4.141,-21.036,1.846,24.507,13.395,25.749,23.465,7.038,5.856,15.13,25.341,19.784,25.663,25.754,-9.857,-6.068,19.952,10.217,26.289,19.78,26.218,26.281,20.853,25.145,0.154,10.364,15.581,25.047,-2.578,-23.129,19.799,26.405,15.288,24.945,0.289,26.704,26.331,-0.38,2.679,26.448,26.287,22.134,-1.266,8.37,21.412,25.294,22.731,-4.217,1.273,4.292,16.326,-10.98,23.024,15.24,24.333,21.372,26.136,28.565,25.856,12.048,-1.969,-1.373,24.331,-6.396,5.788,-1.063,22.85,-5.011,25.28,19.56,21.674,22.753,23.773
1920-03-15,1920,7.796,9.22,18.009,7.709,22.806,25.106,,18.686,1.454,26.031,24.809,3.855,4.674,22.574,21.049,23.912,24.738,1.94,7.695,25.13,29.758,8.354,21.626,6.906,23.419,25.187,6.271,23.834,19.787,21.191,27.798,25.168,-16.446,26.0,23.82,11.895,0.88,24.923,26.817,25.012,26.791,8.163,23.394,13.584,-30.146,26.99,24.274,26.131,22.027,17.771,26.196,1.44,24.14,26.587,26.267,-1.236,10.91,25.505,28.21,2.369,6.21,29.571,10.141,-31.756,25.33,24.613,26.139,23.755,8.784,28.343,25.405,25.36,25.567,6.967,-3.861,23.764,25.32,12.295,15.594,6.963,12.659,17.124,14.876,9.475,25.082,4.722,8.784,14.551,-4.17,25.132,25.731,19.344,-5.672,23.176,2.017,12.625,15.607,27.315,17.205,2.352,2.6,7.258,17.297,6.924,24.458,22.562,25.987,26.833,13.833,24.217,24.421,25.454,26.963,17.973,4.438,6.747,-7.389,7.339,24.711,15.552,24.867,22.647,11.327,7.979,13.266,26.848,23.345,27.71,26.308,0.332,-2.366,25.04,16.508,26.894,21.775,26.784,26.177,20.486,25.955,4.97,11.197,21.707,25.294,4.874,-12.487,19.068,26.379,21.308,28.626,6.587,27.329,26.758,4.684,6.785,26.904,27.268,20.024,5.381,9.686,24.383,25.592,20.911,0.22,4.724,12.18,17.976,-3.471,22.632,12.889,27.192,22.713,26.056,29.441,25.501,14.755,5.803,8.058,23.722,2.824,6.447,1.699,21.937,4.712,25.526,22.242,24.842,22.135,22.29
1920-04-15,1920,11.632,13.422,23.958,9.961,22.3,25.724,,15.464,7.092,27.273,21.073,7.846,9.653,24.984,25.171,26.881,25.575,11.006,9.657,27.172,29.94,11.695,20.784,12.031,21.194,24.707,12.142,26.032,18.875,21.753,28.689,26.001,-7.904,26.908,28.605,9.819,8.213,24.528,25.865,25.315,26.968,12.687,25.499,16.19,-21.269,28.199,25.092,26.097,21.74,23.169,27.968,6.961,24.03,26.857,25.274,1.802,12.395,25.442,29.631,7.572,9.244,28.904,13.976,-22.755,26.091,25.398,26.948,25.257,9.488,28.843,25.58,26.362,26.809,13.355,-3.005,27.216,25.456,15.867,21.448,7.752,15.412,18.791,18.257,11.691,26.239,9.98,9.488,18.996,6.439,23.777,26.009,24.412,1.514,25.019,8.573,16.011,13.512,26.745,23.033,4.841,9.938,9.393,21.157,12.048,22.565,20.247,26.175,31.837,15.235,25.115,29.231,23.928,26.22,20.465,12.549,8.346,3.656,12.528,25.471,18.714,22.504,21.905,15.877,9.67,10.923,27.715,30.131,29.871,25.559,7.038,-1.601,28.038,20.863,27.368,22.418,27.025,23.628,19.968,26.868,11.425,13.64,25.78,23.909,12.193,-3.491,18.266,26.311,25.767,31.073,12.912,27.752,26.557,11.008,10.407,26.857,27.825,18.169,11.034,12.5,28.161,25.702,18.894,2.228,6.877,17.116,19.706,0.872,21.321,10.961,28.275,25.045,26.034,28.75,24.18,19.049,10.933,12.428,22.761,11.743,7.086,5.453,18.822,10.197,25.437,24.472,27.23,20.113,19.57
1920-05-15,1920,17.644,17.135,28.155,15.498,21.635,26.724,,11.878,11.545,28.459,17.488,12.98,15.266,25.871,29.91,28.053,26.417,15.077,14.021,27.56,28.313,14.691,18.922,15.764,18.098,23.602,15.761,26.696,20.279,22.808,28.775,24.912,2.218,25.596,28.648,7.33,13.624,24.233,25.968,25.307,26.582,17.225,25.927,19.472,-13.393,28.887,26.094,25.379,21.206,25.555,28.559,12.159,23.168,26.617,24.195,8.825,16.637,25.105,29.218,11.799,13.712,27.494,17.561,-14.371,26.772,26.446,27.201,25.389,12.567,27.428,25.544,26.348,26.818,16.952,1.247,28.645,25.414,21.695,26.765,10.974,19.978,18.761,21.887,17.846,26.393,14.29,12.567,23.205,15.862,23.085,26.383,29.94,7.319,27.081,13.204,19.593,9.796,26.096,25.99,10.892,13.775,14.249,25.261,15.617,21.48,20.441,26.344,33.125,19.757,26.216,30.839,22.732,26.411,22.888,17.146,15.222,10.671,16.156,26.508,20.696,22.004,18.103,17.536,13.431,6.828,27.523,31.475,28.308,24.806,13.595,4.492,31.314,24.999,27.41,23.256,26.829,20.453,19.028,27.206,14.551,17.387,30.299,23.059,15.738,5.042,19.301,26.349,29.623,30.733,16.484,27.485,26.791,14.157,15.904,26.467,27.319,14.077,16.15,17.187,29.596,25.978,16.792,8.147,13.323,21.487,22.829,6.401,21.666,8.553,28.616,25.819,25.327,27.406,22.443,23.284,14.692,20.821,22.386,16.59,10.323,13.019,15.449,19.064,25.176,26.884,29.129,20.309,18.647
1920-06-15,1920,23.454,19.335,31.364,17.089,18.535,27.157,,7.481,15.616,28.949,15.377,12.89,19.843,27.408,33.367,28.741,26.585,14.566,15.82,26.683,26.646,17.584,16.929,16.64,14.039,22.885,18.471,26.501,19.155,23.786,27.71,23.938,8.81,24.563,29.451,4.999,17.47,23.841,24.031,23.748,25.908,17.622,26.705,23.844,-4.748,32.159,26.411,25.642,20.773,29.077,29.743,13.868,23.31,26.547,23.042,12.229,17.717,23.543,28.356,15.429,14.747,26.276,21.327,-5.717,26.712,26.842,27.56,24.567,14.286,25.477,24.896,27.489,25.675,17.01,7.086,29.11,25.458,26.627,31.635,13.484,21.854,20.488,25.107,18.805,26.881,19.042,14.286,26.633,22.667,22.111,,34.397,12.86,27.316,14.223,23.398,5.983,24.936,29.498,11.014,14.072,15.768,27.49,17.861,18.681,17.439,26.351,33.186,22.416,26.586,32.834,20.404,24.689,23.62,18.201,15.948,15.443,17.751,26.911,23.537,19.32,14.463,20.729,15.677,6.153,26.446,32.305,27.243,23.096,17.632,8.153,33.627,28.811,27.665,23.907,26.231,17.563,18.122,27.385,14.631,19.468,33.305,21.105,16.742,11.528,18.62,25.575,32.848,29.773,17.491,26.371,27.011,14.039,15.755,26.447,27.808,10.477,20.884,19.885,30.627,25.595,13.8,11.513,13.675,26.317,25.042,12.89,19.857,7.624,27.912,27.33,25.621,26.114,21.404,26.455,19.541,26.972,21.831,17.084,12.544,18.044,10.659,25.618,24.337,27.229,31.248,16.3,15.56
1920-07-15,1920,26.928,22.431,33.907,18.415,18.835,27.511,,6.476,17.555,29.29,14.089,15.973,21.528,27.895,34.267,28.36,26.528,20.156,16.67,25.904,25.557,18.748,16.412,19.942,15.255,22.688,21.454,26.079,19.658,24.773,27.421,23.161,13.119,23.949,28.407,4.138,20.585,23.941,22.956,23.01,25.788,21.11,27.196,26.606,-2.147,32.846,26.448,25.186,20.324,29.704,28.864,18.444,22.696,26.653,22.935,15.974,18.677,22.417,27.785,16.966,17.365,25.513,24.041,-3.013,26.499,27.012,27.207,24.109,14.647,24.483,24.914,27.885,25.168,20.831,7.683,26.818,25.315,28.832,32.655,13.239,24.458,21.705,26.607,22.152,27.331,24.121,14.647,27.854,22.361,21.737,26.53,34.805,14.714,27.116,19.05,25.414,7.345,24.419,30.329,13.336,19.142,16.984,28.538,20.86,18.133,17.346,26.409,32.122,26.116,26.595,32.873,19.992,23.845,24.66,22.604,18.59,19.498,21.114,27.118,26.154,19.255,15.434,19.664,16.75,5.844,26.052,31.44,25.68,23.19,22.497,10.51,32.949,30.219,27.074,24.36,26.12,15.998,17.824,26.864,19.413,20.41,34.171,20.585,20.572,15.171,19.165,25.853,33.447,28.242,20.685,25.512,26.686,18.296,19.138,26.067,26.946,11.664,25.34,21.739,29.531,25.762,14.389,14.582,15.867,28.321,26.428,16.062,19.735,7.768,27.564,27.845,25.236,25.332,20.845,29.321,22.322,28.611,21.712,21.84,12.572,20.654,9.843,26.779,24.173,27.287,31.108,17.213,15.963
1920-08-15,1920,24.367,21.818,32.822,18.264,19.998,27.513,,9.622,18.802,29.447,15.758,13.462,22.046,27.947,34.415,27.995,26.743,17.91,14.841,26.363,24.477,17.537,18.399,18.527,17.784,23.309,20.774,25.776,20.04,26.006,27.302,21.897,11.88,22.994,27.102,6.042,18.677,24.229,23.46,22.586,25.504,18.921,27.2,27.062,-4.808,32.459,26.447,24.604,20.313,30.638,28.602,15.925,22.617,26.354,22.641,13.039,17.971,22.06,26.695,18.603,15.052,24.856,23.778,-5.836,26.981,26.913,26.983,24.168,14.773,23.855,25.719,27.691,25.253,18.535,7.175,26.321,25.09,27.326,33.533,13.475,24.326,23.451,27.383,20.852,27.129,24.412,14.773,28.639,21.296,22.101,26.107,35.826,14.035,26.356,16.42,25.941,9.739,24.207,29.985,11.309,16.564,15.174,28.021,20.176,19.668,18.907,26.043,30.304,26.227,26.539,32.072,20.386,24.406,23.963,21.021,17.441,15.933,20.184,27.009,26.492,20.794,17.147,19.431,14.91,5.338,26.028,29.852,24.401,23.001,21.399,8.859,31.468,27.839,27.023,24.311,25.874,18.536,18.475,27.045,16.826,21.312,34.02,20.758,19.073,13.18,19.318,25.457,33.956,26.967,19.516,25.597,26.159,15.859,16.525,25.817,27.082,13.51,24.713,22.036,28.899,26.462,16.407,11.796,13.961,28.808,26.517,15.034,20.591,7.926,27.232,27.91,24.612,24.812,20.352,29.126,23.08,27.045,21.764,20.684,12.277,19.506,11.232,25.208,24.622,26.677,30.408,19.29,18.248
1920-09-15,1920,21.198,18.116,29.776,15.896,22.772,27.731,,12.539,14.188,29.129,19.208,11.933,17.567,27.392,32.409,27.795,26.857,12.829,13.696,26.244,25.205,16.11,20.458,15.416,21.703,24.702,16.113,25.724,21.04,26.744,26.578,23.382,6.055,24.042,26.98,7.308,13.748,24.382,24.551,24.37,25.062,16.57,27.018,24.32,-11.874,31.113,26.69,25.05,20.635,26.98,28.023,12.282,23.05,26.509,23.672,9.918,16.649,24.077,27.754,13.839,13.003,25.361,19.802,-12.934,27.035,27.083,26.556,23.952,14.962,25.074,26.27,27.415,25.086,15.687,5.46,26.729,25.262,24.801,29.49,12.535,22.6,23.047,24.964,18.636,27.048,20.348,14.962,25.559,14.091,23.687,25.594,32.776,9.35,25.354,12.383,23.439,12.305,25.228,27.34,10.13,12.643,13.686,27.433,15.995,21.952,22.275,25.933,31.102,23.905,26.791,31.932,20.742,25.478,23.537,15.412,14.925,7.726,16.188,27.156,24.077,23.812,19.447,18.32,13.876,7.457,25.926,29.909,25.593,23.995,15.778,6.125,29.347,26.848,26.825,23.925,25.706,21.529,19.304,26.466,13.389,19.368,32.093,20.735,14.738,5.076,19.85,26.098,30.671,28.265,15.749,26.053,26.399,13.14,14.974,26.516,27.768,15.449,21.021,18.875,28.505,27.029,18.696,9.175,12.278,24.603,25.848,10.737,22.642,9.334,26.665,27.421,25.054,25.271,21.164,26.36,17.981,22.357,22.296,14.314,11.699,16.24,14.876,19.448,24.877,25.511,28.659,23.395,22.764
1920-10-15,1920,14.718,11.452,24.311,11.917,23.377,27.281,,14.142,6.853,28.363,22.563,5.463,10.03,25.915,29.432,26.37,26.376,1.935,9.384,24.3,26.706,13.311,21.496,8.069,24.479,25.397,7.687,24.339,20.434,25.593,25.961,23.502,-1.333,24.088,26.891,8.306,8.616,24.248,25.681,23.848,24.585,8.966,25.816,21.118,-20.446,28.518,26.227,26.102,21.016,24.228,27.38,3.699,22.461,26.426,23.869,0.658,13.51,24.034,28.125,6.197,6.941,26.149,13.488,-21.452,26.679,26.58,26.404,22.543,12.915,25.291,26.564,26.933,23.717,6.926,4.456,25.218,25.136,19.147,24.118,10.594,18.819,21.64,22.039,13.055,26.475,14.559,12.915,21.65,4.018,24.053,,28.837,3.337,23.697,3.504,20.07,14.453,25.273,24.334,5.568,3.637,8.984,24.269,8.425,23.662,24.313,25.383,30.202,21.266,26.302,29.467,22.179,26.315,20.081,4.167,9.517,2.959,8.661,26.646,19.475,25.356,21.916,15.843,9.183,9.882,25.153,28.879,26.61,23.676,10.561,0.419,27.735,22.311,27.13,23.135,25.32,23.754,19.733,25.862,4.674,14.364,29.409,21.684,5.137,-6.616,19.185,25.53,26.842,28.597,7.229,26.236,26.132,4.548,7.712,26.293,26.659,17.861,15.184,13.694,27.977,27.088,19.131,2.164,7.103,19.364,22.995,4.44,23.354,10.765,25.659,25.981,26.037,26.233,21.508,21.584,11.174,14.736,22.191,2.588,9.498,9.7,16.291,11.562,24.947,23.813,25.962,24.601,24.042
